customer_id,gender,tenure,monthly_charges,contract_type,internet_service,churn
3153,Female,20,1821.68,One year,DSL,No
3154,Male,16,1420.72,Two year,Fiber,No
3155,Male,36,886.14,Two year,DSL,Yes
3156,Male,18,1819.2,One year,DSL,No
3157,Female,29,795.58,Two year,None,No
3158,Male,44,1256.61,Month-to-month,Fiber,No
3159,Female,17,469.54,Month-to-month,Fiber,No
3160,Male,61,1867.32,One year,DSL,Yes
3161,Female,35,539.31,Two year,Fiber,Yes
3162,Male,51,682.32,Two year,None,No
3163,Female,18,1248.83,One year,None,Yes
3164,Male,43,1598.96,One year,Fiber,Yes
3165,Male,6,1352.9,Two year,Fiber,No
3166,Male,43,694.63,One year,None,Yes
3167,Female,67,301.6,Month-to-month,Fiber,No
3168,Male,33,1587.16,Two year,DSL,No
3169,Female,65,1974.85,One year,Fiber,No
3170,Female,68,1676.85,One year,DSL,Yes
3171,Male,54,1082.35,One year,None,No
3172,Male,9,1836.4,Two year,Fiber,Yes
3173,Male,41,996.74,Month-to-month,None,No
3174,Female,40,1192.39,Month-to-month,Fiber,No
3175,Male,68,1111.12,Two year,DSL,Yes
3176,Female,9,1060.96,One year,Fiber,Yes
3177,Female,9,1617.82,Two year,None,No
3178,Male,59,1195.51,Two year,DSL,No
3179,Male,50,838.42,One year,Fiber,No
3180,Male,20,738.87,Two year,None,No
3181,Male,7,364.17,Month-to-month,None,Yes
3182,Male,64,1291.43,Two year,Fiber,No
3183,Male,29,690.93,One year,None,No
3184,Female,48,551.83,Two year,DSL,No
3185,Female,8,1411.51,Month-to-month,Fiber,No
3186,Female,16,1458.06,Two year,DSL,No
3187,Male,68,1578.66,Two year,None,No
3188,Female,57,1156.08,Two year,None,Yes
3189,Female,56,1819.89,Two year,None,Yes
3190,Female,61,1891.78,One year,DSL,No
3191,Female,51,1672.53,Month-to-month,None,No
3192,Female,60,1380.51,Month-to-month,Fiber,No
3193,Male,39,816.33,Month-to-month,Fiber,Yes
3194,Male,37,1971.01,Two year,None,No
3195,Female,42,766.03,Month-to-month,Fiber,No
3196,Female,62,644.52,One year,DSL,Yes
3197,Female,18,1051.66,Two year,DSL,No
3198,Male,49,396.63,Two year,None,No
3199,Male,32,1963.44,Month-to-month,Fiber,No
3200,Female,12,1300.34,Two year,Fiber,No
3201,Male,61,1246.82,Two year,None,No
3202,Male,42,1414.85,Month-to-month,DSL,Yes
3203,Female,48,1144.94,One year,None,No
3204,Male,35,354.51,One year,Fiber,No
3205,Male,9,1340.93,Month-to-month,Fiber,No
3206,Female,5,1517.5,One year,None,Yes
3207,Male,56,1008.47,One year,DSL,Yes
3208,Male,0,1587.4,One year,DSL,No
3209,Female,70,685.9,Two year,None,No
3210,Male,57,676.17,Two year,Fiber,No
3211,Male,20,574.41,Two year,DSL,No
3212,Female,55,932.39,One year,None,No
3213,Female,19,1739.92,Two year,Fiber,No
3214,Female,53,1707.45,One year,DSL,Yes
3215,Male,24,950.8,Month-to-month,DSL,No
3216,Female,27,1301.5,One year,None,No
3217,Male,4,1525.39,Two year,Fiber,No
3218,Female,20,710.05,One year,DSL,No
3219,Male,17,585.84,Two year,None,No
3220,Female,46,1952.56,Two year,DSL,No
3221,Female,69,1349.85,Month-to-month,Fiber,No
3222,Female,56,1968.41,Month-to-month,DSL,Yes
3223,Female,18,874.19,Two year,Fiber,Yes
3224,Male,64,1495.15,One year,DSL,No
3225,Female,2,678.43,Month-to-month,DSL,No
3226,Female,41,744.04,Month-to-month,None,No
3227,Male,20,1170.23,Two year,DSL,No
3228,Female,39,843.35,One year,Fiber,No
3229,Male,66,584.96,Month-to-month,None,Yes
3230,Female,24,746.9,Month-to-month,Fiber,No
3231,Female,54,360.77,One year,Fiber,Yes
3232,Female,51,1497.52,Month-to-month,None,No
3233,Male,43,1136.6,One year,Fiber,Yes
3234,Female,55,460.21,Two year,DSL,No
3235,Female,54,591.88,Month-to-month,None,Yes
3236,Female,69,474.31,Two year,DSL,No
3237,Male,72,1341.41,One year,DSL,Yes
3238,Male,65,460.16,Two year,Fiber,No
3239,Female,18,1582.28,Two year,Fiber,No
3240,Male,6,334.87,Two year,DSL,No
3241,Female,62,723.94,One year,None,No
3242,Female,41,1814.13,One year,DSL,No
3243,Female,41,1521.5,One year,DSL,No
3244,Female,58,424.05,One year,Fiber,No
3245,Female,19,1695.91,One year,Fiber,No
3246,Female,72,1138.16,Month-to-month,DSL,No
3247,Female,16,1739.53,Month-to-month,DSL,Yes
3248,Male,26,1321.26,Month-to-month,Fiber,Yes
3249,Male,46,1459.12,Two year,DSL,No
3250,Male,1,1988.95,Two year,Fiber,No
3251,Male,62,694.97,One year,DSL,Yes
3252,Male,61,1360.71,One year,None,Yes
3253,Male,18,1082.55,Month-to-month,None,No
3254,Male,16,367.07,One year,DSL,Yes
3255,Female,68,324.6,Two year,Fiber,No
3256,Female,38,502.69,One year,DSL,Yes
3257,Female,70,1403.46,Month-to-month,DSL,No
3258,Female,38,1264.18,One year,Fiber,No
3259,Male,35,1240.83,Two year,DSL,No
3260,Male,39,354.16,Month-to-month,Fiber,No
3261,Female,44,1097.82,One year,DSL,No
3262,Female,3,1871.86,Two year,Fiber,Yes
3263,Male,24,975.91,Month-to-month,DSL,No
3264,Female,68,1362.37,Month-to-month,None,No
3265,Female,29,1625.69,Two year,Fiber,No
3266,Female,67,1632.67,One year,None,No
3267,Female,28,1182.78,One year,Fiber,Yes
3268,Male,72,1758.52,One year,Fiber,Yes
3269,Female,67,965.34,Month-to-month,Fiber,No
3270,Female,50,1810.78,Month-to-month,Fiber,No
3271,Male,23,708.39,One year,DSL,No
3272,Male,13,776.37,Month-to-month,DSL,Yes
3273,Female,68,390.31,Month-to-month,Fiber,No
3274,Male,17,1652.49,Two year,DSL,No
3275,Female,41,1008.99,One year,Fiber,No
3276,Female,56,689.5,One year,Fiber,Yes
3277,Male,11,694.04,One year,None,No
3278,Female,16,1832.38,Month-to-month,Fiber,No
3279,Female,29,1717.66,Month-to-month,Fiber,No
3280,Female,22,1241.0,Month-to-month,DSL,No
3281,Female,0,1347.39,One year,Fiber,No
3282,Male,31,1106.35,Month-to-month,Fiber,No
3283,Male,8,965.83,One year,None,No
3284,Female,14,1856.31,Month-to-month,DSL,Yes
3285,Male,27,513.54,One year,DSL,No
3286,Female,23,1011.36,Two year,None,No
3287,Female,59,885.76,Month-to-month,Fiber,Yes
3288,Female,34,1146.86,One year,None,Yes
3289,Female,26,1077.97,Two year,DSL,Yes
3290,Female,19,1182.11,Two year,None,Yes
3291,Male,64,537.86,Month-to-month,DSL,No
3292,Female,48,1172.34,One year,None,No
3293,Male,0,712.11,Month-to-month,Fiber,No
3294,Male,9,613.36,Two year,Fiber,Yes
3295,Female,46,410.22,Month-to-month,DSL,No
3296,Female,58,1596.51,One year,None,No
3297,Female,61,1026.65,Two year,DSL,No
3298,Female,17,1365.29,Month-to-month,Fiber,Yes
3299,Female,45,1536.91,Month-to-month,DSL,Yes
3300,Male,31,1454.84,Month-to-month,Fiber,Yes
3301,Female,26,1099.85,Month-to-month,DSL,No
3302,Female,17,959.43,Month-to-month,None,No
3303,Male,38,939.13,Two year,Fiber,No
3304,Male,48,1388.08,Two year,DSL,No
3305,Female,43,1141.15,One year,Fiber,No
3306,Male,71,1743.52,Month-to-month,None,No
3307,Female,53,1786.99,One year,Fiber,No
3308,Male,33,589.95,Two year,None,Yes
3309,Male,70,531.6,Month-to-month,Fiber,No
3310,Female,35,1371.68,One year,None,Yes
3311,Male,17,812.08,Month-to-month,Fiber,No
3312,Male,37,331.57,Month-to-month,None,No
3313,Male,58,1810.69,One year,DSL,No
3314,Male,8,685.73,Two year,DSL,No
3315,Male,72,1879.78,One year,Fiber,No
3316,Male,71,1519.64,One year,None,No
3317,Female,50,1596.51,One year,DSL,Yes
3318,Female,34,642.48,Month-to-month,Fiber,Yes
3319,Male,4,698.13,Two year,DSL,No
3320,Female,13,1186.16,Two year,None,Yes
3321,Female,29,592.57,Month-to-month,Fiber,No
3322,Female,3,819.23,Two year,None,Yes
3323,Male,38,846.49,One year,None,No
3324,Female,63,571.37,Two year,None,Yes
3325,Male,24,648.81,Month-to-month,DSL,Yes
3326,Female,27,1640.54,Two year,Fiber,Yes
3327,Male,65,584.23,Month-to-month,None,No
3328,Male,21,348.38,One year,DSL,No
3329,Female,30,1369.9,Month-to-month,None,No
3330,Female,22,1959.17,Two year,DSL,No
3331,Male,47,863.06,One year,Fiber,No
3332,Female,19,501.71,Two year,Fiber,Yes
3333,Female,37,1269.66,Month-to-month,Fiber,No
3334,Female,54,1840.8,One year,Fiber,No
3335,Male,67,1632.91,Month-to-month,None,No
3336,Male,0,1358.28,Two year,DSL,No
3337,Female,6,835.6,Month-to-month,Fiber,No
3338,Female,56,1221.2,Two year,None,No
3339,Female,11,455.12,Two year,Fiber,No
3340,Male,4,1454.21,One year,Fiber,Yes
3341,Male,49,1532.66,One year,Fiber,No
3342,Female,41,1940.55,Month-to-month,DSL,Yes
3343,Female,11,742.68,Two year,DSL,Yes
3344,Female,17,331.38,Two year,DSL,No
3345,Female,65,1227.53,One year,Fiber,Yes
3346,Female,16,1501.54,One year,None,No
3347,Female,67,1643.69,One year,None,No
3348,Male,70,629.36,One year,None,No
3349,Female,61,744.98,Month-to-month,Fiber,No
3350,Male,40,1171.4,Month-to-month,DSL,Yes
3351,Female,33,862.02,Month-to-month,None,No
3352,Female,69,1762.87,Month-to-month,Fiber,No
3353,Male,44,1105.39,One year,Fiber,No
3354,Male,57,1659.28,Month-to-month,None,No
3355,Male,50,1287.05,Month-to-month,None,Yes
3356,Male,33,1614.25,Month-to-month,Fiber,No
3357,Female,43,865.54,One year,None,No
3358,Male,14,1713.41,Two year,Fiber,No
3359,Female,69,766.77,One year,None,No
3360,Male,49,1228.37,Two year,DSL,No
3361,Female,31,663.81,Two year,Fiber,No
3362,Female,66,1108.4,Month-to-month,DSL,No
3363,Female,2,840.9,Month-to-month,None,Yes
3364,Female,50,753.4,Month-to-month,Fiber,No
3365,Female,66,1943.87,One year,None,Yes
3366,Female,47,572.13,One year,Fiber,Yes
3367,Male,16,1638.45,Month-to-month,None,Yes
3368,Female,6,1973.08,One year,DSL,No
3369,Male,12,333.83,One year,DSL,Yes
3370,Male,65,1488.35,Two year,None,Yes
3371,Female,3,729.95,One year,DSL,Yes
3372,Male,9,368.83,Two year,DSL,No
3373,Female,16,984.91,Month-to-month,None,No
3374,Male,51,1889.87,One year,Fiber,Yes
3375,Female,5,320.0,Two year,None,No
3376,Male,68,1299.41,One year,Fiber,No
3377,Female,8,1152.37,Two year,DSL,No
3378,Female,20,1784.75,Two year,DSL,Yes
3379,Female,23,442.8,One year,DSL,No
3380,Female,3,1458.59,Month-to-month,DSL,Yes
3381,Male,23,1456.19,Two year,DSL,No
3382,Female,58,1437.44,Month-to-month,Fiber,No
3383,Male,2,1901.97,One year,Fiber,No
3384,Male,67,1699.25,One year,Fiber,No
3385,Male,39,371.35,Month-to-month,None,No
3386,Female,47,1100.84,One year,DSL,No
3387,Male,53,976.52,Two year,DSL,No
3388,Male,34,827.25,Month-to-month,DSL,No
3389,Male,55,1067.27,One year,None,No
3390,Female,39,953.13,One year,None,No
3391,Female,67,1034.97,Month-to-month,None,No
3392,Male,45,1964.75,Two year,DSL,No
3393,Female,12,450.68,Month-to-month,Fiber,No
3394,Female,26,1867.79,One year,None,Yes
3395,Male,5,1116.4,One year,None,No
3396,Male,16,1360.36,Month-to-month,Fiber,No
3397,Female,35,1711.31,Two year,None,No
3398,Male,1,912.79,Two year,Fiber,No
3399,Female,51,1031.72,Two year,DSL,No
3400,Female,65,996.18,Month-to-month,Fiber,No
3401,Female,51,937.04,Two year,Fiber,No
3402,Female,42,1873.4,Two year,DSL,No
3403,Female,21,1709.18,Two year,None,No
3404,Female,54,485.3,Two year,DSL,No
3405,Male,66,483.81,One year,None,No
3406,Male,59,1027.38,Month-to-month,None,No
3407,Female,57,467.72,Month-to-month,Fiber,Yes
3408,Female,11,1352.46,Two year,DSL,No
3409,Female,68,544.28,Month-to-month,Fiber,Yes
3410,Male,38,1188.03,Month-to-month,DSL,No
3411,Female,12,312.27,One year,DSL,Yes
3412,Male,40,838.21,Month-to-month,Fiber,No
3413,Female,56,1451.22,One year,None,No
3414,Female,52,1122.87,Month-to-month,None,No
3415,Male,11,1963.06,One year,DSL,No
3416,Male,12,1785.98,One year,None,Yes
3417,Female,56,910.42,Month-to-month,Fiber,No
3418,Female,39,377.33,One year,Fiber,No
3419,Female,44,1737.56,One year,Fiber,No
3420,Male,34,1849.1,Month-to-month,DSL,No
3421,Male,2,1695.07,One year,DSL,No
3422,Male,4,517.51,One year,None,No
3423,Male,10,1996.46,One year,Fiber,No
3424,Male,70,739.59,One year,Fiber,No
3425,Male,55,1531.15,One year,DSL,Yes
3426,Female,9,1843.66,Two year,DSL,Yes
3427,Female,33,700.67,One year,DSL,No
3428,Male,66,1844.04,One year,Fiber,No
3429,Female,71,826.12,One year,Fiber,No
3430,Female,30,1959.9,One year,None,No
3431,Male,70,778.14,Month-to-month,Fiber,Yes
3432,Female,65,1920.84,Two year,None,No
3433,Male,69,391.03,Month-to-month,None,No
3434,Male,40,1505.76,Two year,Fiber,No
3435,Female,62,1204.59,One year,None,Yes
3436,Male,31,1112.39,One year,None,Yes
3437,Male,19,679.94,Two year,DSL,Yes
3438,Male,56,1499.51,Two year,Fiber,No
3439,Male,49,624.38,Month-to-month,None,No
3440,Male,24,1239.83,Two year,None,Yes
3441,Male,11,730.52,One year,None,No
3442,Male,70,1924.56,Month-to-month,Fiber,No
3443,Male,38,348.67,Two year,DSL,No
3444,Female,16,639.54,Two year,DSL,No
3445,Female,44,711.93,Month-to-month,Fiber,No
3446,Female,10,1003.92,Two year,Fiber,Yes
3447,Male,69,695.64,One year,Fiber,No
3448,Male,22,1135.29,Month-to-month,Fiber,Yes
3449,Female,69,1783.19,Two year,DSL,Yes
3450,Female,37,1510.51,One year,None,Yes
3451,Female,1,1285.94,Two year,None,No
3452,Male,71,451.31,Month-to-month,Fiber,No
3453,Female,36,1479.79,Two year,Fiber,Yes
3454,Female,48,582.9,Two year,None,No
3455,Male,51,1636.82,Two year,DSL,No
3456,Female,32,725.1,One year,Fiber,No
3457,Male,21,1008.98,One year,Fiber,No
3458,Male,4,895.8,Two year,DSL,No
3459,Male,17,1759.98,Two year,DSL,No
3460,Female,37,515.13,Month-to-month,DSL,No
3461,Female,36,1261.6,Two year,Fiber,No
3462,Male,63,541.5,Month-to-month,DSL,Yes
3463,Female,9,1498.15,One year,Fiber,No
3464,Female,41,1838.63,Two year,Fiber,No
3465,Female,47,1038.83,Month-to-month,DSL,Yes
3466,Female,43,1129.76,One year,None,No
3467,Male,15,1876.62,Month-to-month,DSL,Yes
3468,Female,53,1185.69,One year,None,No
3469,Male,34,1128.92,Two year,DSL,Yes
3470,Male,27,1283.16,Month-to-month,DSL,No
3471,Female,1,1471.69,Two year,Fiber,No
3472,Male,12,481.7,Month-to-month,Fiber,No
3473,Female,40,1695.89,One year,Fiber,No
3474,Female,58,1040.36,Month-to-month,Fiber,No
3475,Male,68,422.99,Month-to-month,Fiber,Yes
3476,Male,52,1636.51,Two year,Fiber,No
3477,Male,44,940.81,Two year,Fiber,Yes
3478,Male,19,470.62,Two year,None,No
3479,Female,23,1377.42,One year,None,No
3480,Female,60,1796.22,Two year,Fiber,Yes
3481,Female,57,1809.18,Month-to-month,None,Yes
3482,Male,26,1928.03,One year,DSL,No
3483,Male,25,1775.1,Two year,None,Yes
3484,Male,6,303.64,Month-to-month,Fiber,No
3485,Female,41,946.41,Month-to-month,None,No
3486,Male,46,1691.52,One year,DSL,No
3487,Female,52,922.63,Month-to-month,None,Yes
3488,Male,58,1322.63,Two year,Fiber,Yes
3489,Female,37,1330.74,Month-to-month,DSL,No
3490,Female,68,920.54,Two year,DSL,Yes
3491,Male,52,1837.61,Two year,None,Yes
3492,Male,14,1155.49,One year,DSL,No
3493,Female,25,1090.13,Month-to-month,DSL,No
3494,Female,47,1995.77,One year,DSL,No
3495,Male,18,1138.95,One year,Fiber,No
3496,Male,8,603.28,One year,DSL,Yes
3497,Female,63,1172.22,Two year,None,No
3498,Male,53,1683.83,Two year,None,No
3499,Female,50,1620.66,Two year,DSL,No
3500,Female,38,1640.59,Two year,None,Yes
3501,Male,3,1503.64,Month-to-month,DSL,No
3502,Male,2,732.17,Month-to-month,None,No
3503,Male,63,1765.54,Two year,DSL,No
3504,Male,28,1818.85,Two year,DSL,No
3505,Male,10,630.06,Month-to-month,DSL,Yes
3506,Female,57,521.77,One year,Fiber,No
3507,Female,26,1958.53,One year,None,No
3508,Male,20,1776.15,Two year,DSL,No
3509,Male,38,1818.5,One year,Fiber,No
3510,Male,45,1806.84,Two year,Fiber,Yes
3511,Female,65,1220.87,Two year,DSL,No
3512,Male,35,1398.88,Two year,DSL,Yes
3513,Male,64,1227.12,Month-to-month,DSL,No
3514,Female,62,387.05,One year,DSL,No
3515,Female,34,1567.36,Month-to-month,DSL,Yes
3516,Male,30,1159.06,One year,None,No
3517,Male,27,1401.11,Month-to-month,DSL,No
3518,Male,0,1154.49,Month-to-month,DSL,Yes
3519,Female,24,1136.08,Two year,None,Yes
3520,Male,42,592.04,Two year,Fiber,No
3521,Male,66,773.81,Month-to-month,None,No
3522,Male,62,570.05,One year,Fiber,No
3523,Female,50,632.63,One year,Fiber,Yes
3524,Female,1,1954.06,Two year,None,No
3525,Male,63,560.29,Two year,DSL,Yes
3526,Male,68,757.76,One year,Fiber,No
3527,Female,8,1304.0,One year,DSL,No
3528,Female,1,1337.3,One year,None,No
3529,Female,33,561.76,Two year,Fiber,No
3530,Female,59,1649.32,One year,DSL,No
3531,Female,60,1634.84,Two year,Fiber,No
3532,Female,30,703.44,Month-to-month,Fiber,Yes
3533,Female,9,790.73,Month-to-month,None,No
3534,Female,35,1894.58,Month-to-month,DSL,No
3535,Female,48,1703.64,One year,DSL,Yes
3536,Male,69,1486.25,Two year,Fiber,Yes
3537,Male,48,439.8,One year,DSL,No
3538,Male,2,1011.05,Two year,Fiber,Yes
3539,Female,4,1250.81,One year,None,No
3540,Male,60,618.6,Month-to-month,None,No
3541,Female,25,1061.99,Two year,DSL,Yes
3542,Female,71,1321.74,One year,None,Yes
3543,Male,4,856.54,Two year,None,Yes
3544,Female,14,1627.61,Two year,DSL,Yes
3545,Male,15,1728.76,One year,Fiber,No
3546,Male,0,850.14,One year,None,No
3547,Male,15,1725.72,Two year,DSL,No
3548,Female,36,476.08,Two year,DSL,No
3549,Male,2,1724.14,Month-to-month,DSL,No
3550,Female,51,559.68,Two year,None,No
3551,Male,46,440.98,Month-to-month,None,Yes
3552,Male,12,1391.02,Month-to-month,Fiber,Yes
3553,Male,54,1102.29,Month-to-month,Fiber,No
3554,Female,20,1843.41,Two year,Fiber,No
3555,Female,65,917.42,Month-to-month,Fiber,Yes
3556,Female,53,788.16,Two year,Fiber,No
3557,Male,26,1151.25,Two year,Fiber,Yes
3558,Male,37,1075.11,One year,DSL,No
3559,Female,57,885.53,Two year,Fiber,No
3560,Female,61,1479.36,Two year,None,Yes
3561,Female,45,1591.26,Month-to-month,Fiber,Yes
3562,Female,10,1750.07,Two year,None,No
3563,Female,71,1953.86,Two year,Fiber,No
3564,Female,7,753.32,One year,DSL,Yes
3565,Male,70,1517.36,One year,DSL,No
3566,Female,63,970.24,Month-to-month,None,Yes
3567,Male,20,1451.04,Month-to-month,Fiber,No
3568,Male,71,1109.17,One year,DSL,No
3569,Female,62,1989.41,One year,DSL,No
3570,Female,63,1539.13,Two year,Fiber,No
3571,Male,19,1919.24,Month-to-month,None,No
3572,Female,7,1719.45,Month-to-month,None,No
3573,Female,57,1834.93,Two year,None,No
3574,Male,45,1684.51,Two year,DSL,No
3575,Male,30,1080.57,Month-to-month,Fiber,No
3576,Male,8,728.04,One year,DSL,No
3577,Female,14,929.54,One year,DSL,Yes
3578,Male,25,334.4,Two year,DSL,No
3579,Female,9,1190.79,Month-to-month,DSL,No
3580,Male,28,1158.6,Two year,Fiber,No
3581,Male,35,1192.93,One year,DSL,Yes
3582,Male,36,1955.85,One year,DSL,No
3583,Female,70,1849.47,Two year,None,No
3584,Female,22,574.91,One year,DSL,No
3585,Male,40,927.1,Month-to-month,Fiber,Yes
3586,Male,27,1020.73,Two year,DSL,Yes
3587,Male,47,912.91,Two year,Fiber,No
3588,Female,37,1657.44,Two year,Fiber,No
3589,Male,30,1190.86,One year,Fiber,No
3590,Female,13,1272.57,Month-to-month,None,No
3591,Male,72,1750.12,Two year,None,Yes
3592,Male,28,1670.08,Two year,DSL,No
3593,Male,50,524.76,One year,DSL,No
3594,Male,48,1513.65,Month-to-month,DSL,No
3595,Male,42,1040.24,Two year,Fiber,No
3596,Male,71,800.9,One year,Fiber,No
3597,Female,4,385.03,Two year,Fiber,Yes
3598,Male,41,1128.32,One year,DSL,No
3599,Female,6,904.24,Month-to-month,DSL,No
3600,Male,41,727.57,One year,DSL,No
3601,Male,35,1480.94,Two year,DSL,No
3602,Female,26,1608.13,Two year,None,No
3603,Male,57,716.14,One year,None,No
3604,Female,45,384.06,Month-to-month,None,No
3605,Female,65,1742.88,Month-to-month,DSL,Yes
3606,Male,24,316.93,Two year,None,No
3607,Female,72,1893.09,Two year,None,No
3608,Female,26,1366.95,One year,DSL,No
3609,Male,0,847.14,One year,None,No
3610,Female,41,719.01,One year,DSL,No
3611,Male,51,315.31,Month-to-month,DSL,No
3612,Male,24,700.3,Month-to-month,DSL,No
3613,Male,53,534.14,Two year,Fiber,Yes
3614,Male,66,1340.68,Two year,DSL,No
3615,Female,5,583.13,Two year,None,No
3616,Male,57,1198.67,One year,None,Yes
3617,Male,69,1303.2,Month-to-month,DSL,No
3618,Female,52,806.67,Two year,Fiber,No
3619,Male,65,359.61,Two year,Fiber,No
3620,Male,57,363.33,Two year,Fiber,Yes
3621,Female,1,344.79,Two year,None,No
3622,Female,21,1556.51,Two year,Fiber,No
3623,Female,36,840.62,Two year,Fiber,Yes
3624,Female,19,1653.71,Month-to-month,DSL,No
3625,Female,23,1033.95,Two year,Fiber,Yes
3626,Female,64,1070.1,Month-to-month,Fiber,Yes
3627,Female,64,1171.9,One year,Fiber,No
3628,Male,0,1512.15,Month-to-month,DSL,Yes
3629,Female,2,764.95,One year,DSL,Yes
3630,Female,45,506.7,Month-to-month,Fiber,Yes
3631,Female,54,1245.3,Month-to-month,None,No
3632,Male,63,855.86,Two year,None,Yes
3633,Male,44,1052.24,Month-to-month,DSL,No
3634,Female,25,1399.81,Month-to-month,Fiber,Yes
3635,Female,64,1140.01,Two year,None,No
3636,Female,23,1354.47,One year,Fiber,No
3637,Male,34,1225.14,Two year,DSL,No
3638,Male,23,1557.65,Two year,None,No
3639,Female,27,1500.09,Two year,DSL,No
3640,Male,15,1208.12,One year,Fiber,No
3641,Female,58,1454.14,Month-to-month,DSL,No
3642,Male,53,1785.05,Month-to-month,DSL,No
3643,Male,15,1034.86,Two year,DSL,No
3644,Female,14,1001.7,Two year,DSL,No
3645,Female,10,1599.22,Month-to-month,None,Yes
3646,Female,64,1290.34,Month-to-month,Fiber,No
3647,Female,67,420.71,Month-to-month,None,No
3648,Male,42,1816.59,One year,Fiber,No
3649,Male,68,352.33,One year,Fiber,Yes
3650,Male,12,1572.27,Two year,Fiber,No
3651,Female,9,1589.95,One year,Fiber,No
3652,Male,40,1920.29,Two year,Fiber,No
3653,Female,49,392.03,Month-to-month,None,Yes
3654,Male,70,1314.66,Month-to-month,Fiber,No
3655,Female,58,1027.33,Two year,DSL,Yes
3656,Female,38,862.08,Month-to-month,None,No
3657,Male,2,453.54,Two year,None,Yes
3658,Female,6,1256.51,Two year,Fiber,No
3659,Female,48,1114.37,Two year,DSL,No
3660,Male,25,477.74,One year,DSL,No
3661,Female,32,1341.23,Two year,Fiber,Yes
3662,Female,47,1554.52,Two year,Fiber,No
3663,Female,1,1604.37,Two year,DSL,No
3664,Male,70,1839.13,One year,None,Yes
3665,Male,31,996.1,Month-to-month,None,No
